Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
6,11:26:17,123.68432307243347,50.9882698059082,72.69605326652527,0,41.22452105433593,Unknown
9,11:26:59,51.21442627906799,10.188500881195068,41.025925397872925,0,19.893810438640493,desk_area
