Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
90,10:27:17,1179.1756575107574,805.13112449646,374.0445330142975,406,33.848317844266454,break_area
