Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
1,11:01:11,303.45660161972046,280.9170792102814,22.539522409439087,0,92.57240663438104,desk_area
