Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
108,13:04:44,279.8200993537903,11.609264373779297,268.210834980011,0,4.148831481580291,break_area
