Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
37,12:58:47,0.0,0.0,0.0,76,0.0,desk_area
41,12:58:52,118.98877549171448,1.1162371635437012,117.87253832817078,0,0.9381029083885545,break_area
56,12:59:14,52.8082275390625,52.8082275390625,0.0,54,-2.2567931484841828,desk_area
57,13:00:47,36.05657362937927,25.56244206428528,10.494131565093994,0,70.89537216441646,break_area
60,13:01:02,0.0,0.0,0.0,0,0.0,desk_area
61,13:01:16,5.901070594787598,5.901070594787598,0.0,0,100.0,break_area
