Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
2,11:04:42,179.6184642314911,143.48850893974304,36.12995529174805,0,79.88516634615915,desk_area
