Person ID,Zone,Entry Time,Exit Time,Duration (s)
1,break_area,03:52:00,03:52:00,0.6628813743591309
1,break_area,03:52:01,03:52:06,4.947002649307251
1,break_area,03:52:06,03:52:07,0.9466712474822998
1,break_area,03:52:08,03:52:09,0.9665489196777344
1,break_area,03:52:10,03:52:10,0.4574394226074219
1,desk_area,03:52:10,03:52:58,47.58261823654175
2,break_area,03:52:05,03:52:10,5.212000370025635
2,break_area,03:52:26,03:52:26,0.0
2,desk_area,03:52:26,03:52:33,6.585480213165283
2,desk_area,03:52:46,03:52:46,0.0
2,break_area,03:52:46,03:52:52,5.7572760581970215
3,break_area,03:52:05,03:52:11,5.310576677322388
3,break_area,03:52:28,03:52:34,5.405161380767822
3,break_area,03:52:48,03:52:54,5.122182607650757
4,break_area,03:52:09,03:52:14,5.118121385574341
4,break_area,03:52:29,03:52:34,5.169677972793579
4,break_area,03:52:50,03:53:13,22.956550359725952
5,break_area,03:52:32,03:52:38,5.990767478942871
5,break_area,03:52:56,03:52:56,0.0
5,desk_area,03:52:56,03:53:04,7.420923471450806
5,desk_area,03:53:05,03:53:05,0.0
5,break_area,03:53:05,03:53:11,6.1528074741363525
6,break_area,03:52:33,03:52:38,5.361008882522583
6,break_area,03:53:08,03:53:15,6.7813780307769775
