Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
90,10:27:17,285.8314690589905,119.84550428390503,165.98596477508545,24,33.53217355648277,break_area
