Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
17,11:28:36,275.53541254997253,58.29227876663208,217.24313378334045,0,21.15600249970043,break_area
74,11:31:15,5.433190107345581,0.0,5.433190107345581,0,0.0,desk_area
76,11:31:20,5.433190107345581,5.433190107345581,0.0,0,100.0,desk_area
86,11:31:50,5.751041889190674,5.751041889190674,0.0,0,100.0,desk_area
87,11:32:07,5.751041889190674,5.751041889190674,0.0,0,100.0,meeting_area
88,11:32:08,187.37421417236328,47.37592053413391,139.99829363822937,0,25.284119665768618,meeting_area
89,11:32:09,110.73811650276184,68.22579979896545,42.51231670379639,0,61.61004173957021,desk_area
90,11:32:09,1957.2282931804657,1140.9872107505798,816.2410824298859,427,36.479505903236344,desk_area
