Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
90,10:27:17,876.2403950691223,614.7286024093628,261.5117926597595,318,33.86383509355961,desk_area
