Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
90,10:27:17,1758.802785396576,942.5617029666901,816.2410824298859,427,29.313218471532092,desk_area
