Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
44,11:53:38,78.51871061325073,43.65305304527283,34.865657567977905,0,55.59573343007238,break_area
53,11:54:53,23.964015245437622,23.964015245437622,0.0,0,100.0,desk_area
54,11:54:57,41.66532301902771,35.66827154159546,5.997051477432251,0,85.6066123027691,desk_area
