Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
1,11:08:02,665.0341277122498,512.8274066448212,152.2067210674286,0,77.11294582865585,desk_area
3,11:12:07,102.29870176315308,15.081482648849487,87.21721911430359,0,14.74259437208389,Unknown
