Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
1,03:51:59,55.563161849975586,47.58261823654175,7.980543613433838,0,85.63698798318595,desk_area
7,03:53:13,0.0,0.0,0.0,0,0.0,desk_area
