Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
2,11:21:49,327.39827942848206,271.4226658344269,55.975613594055176,0,82.9028992785887,Unknown
3,11:21:58,139.80875635147095,36.535905838012695,103.27285051345825,0,26.13277364842842,desk_area
5,11:22:03,83.54012799263,15.216918468475342,68.32320952415466,0,18.21510073556243,break_area
