Person ID,First Detected,Total Time (s),Productive Time (s),Break Time (s),Idle Time (s),Productivity Ratio (%),Current Zone
61,11:55:26,9.252766370773315,9.252766370773315,0.0,166,-1694.0580508370306,desk_area
62,11:57:52,57.954132080078125,51.112191677093506,6.841940402984619,0,88.19421470494845,break_area
71,11:59:23,65.63410449028015,60.043267011642456,5.590837478637695,0,91.48181037578466,desk_area
72,11:59:59,34.60254502296448,8.493380546569824,26.109164476394653,0,24.545537158995298,break_area
